tweet_id_str,created_at,user_id_str,username,name,full_text,user_mentions,hashtags,location,lang,quote_count,views_count,favorite_count,reply_count,retweet_count,bookmark_count,media_url_https,tweet_url,relation_type,target_tweet_id_str,target_username,case_folding,cleansing,normalize,tokenize,stopword_removal,stemming,sentiment,score
1979121263680589874,Fri Oct 17 09:44:14 +0000 2025,1835971990278307840,rujakpolitik,Rujak Politik,Mensesneg Akui Pemerintahan Prabowo-Gibran Masih Perlu Penyempurnaan Setelah Satu Tahun   https://t.co/y4MdN1BxkL,-,-,-,in,0,21,0,0,0,0,-,https://x.com/rujakpolitik/status/1979121263680589874,-,-,-,mensesneg akui pemerintahan prabowo-gibran masih perlu penyempurnaan setelah satu tahun   https://t.co/y4mdn1bxkl,mensesneg akui pemerintahan prabowo gibran masih perlu penyempurnaan setelah satu tahun,mensesneg akui pemerintahan prabowo gibran masih perlu penyempurnaan setelah satu tahun,"['mensesneg', 'akui', 'pemerintahan', 'prabowo', 'gibran', 'masih', 'perlu', 'penyempurnaan', 'setelah', 'satu', 'tahun']","['mensesneg', 'akui', 'pemerintahan', 'prabowo', 'gibran', 'penyempurnaan']",mensesneg aku pemerintah prabowo gibran sempurna,neutral,0.9982327222824097
1979125242363555843,Fri Oct 17 10:00:02 +0000 2025,57261519,Metro_TV,METRO TV,"Ketua MPR RI Ahmad Muzani mendatangi Istana Kepresidenan Jakarta, Jumat (17/10). Salah satu agenda kunjungan tersebut adalah untuk menyampaikan ucapan selamat ulang tahun ke-74 kepada Presiden Prabowo Subianto. Ahmad Muzani mengaku diundang oleh Presiden untuk hadir dalam acara yang berlangsung pukul 14.00 WIB. Agenda itu terkait silaturahmi. Selain bersilaturahmi, ia secara khusus datang untuk mengucapkan selamat ulang tahun dan mendoakan Presiden Prabowo  #KetuaMPRRI #MPRRI #PresidenPrabowo #PrabowoSubianto #AhmadMuzani #MetroTV",-,#KetuaMPRRI;#MPRRI;#PresidenPrabowo;#PrabowoSubianto;#AhmadMuzani;#MetroTV,-,in,0,2361,7,1,1,0,https://pbs.twimg.com/amplify_video_thumb/1979110712262709248/img/aQHI662TBE6FBO3O.jpg,https://x.com/Metro_TV/status/1979125242363555843,-,-,-,"ketua mpr ri ahmad muzani mendatangi istana kepresidenan jakarta, jumat (17/10). salah satu agenda kunjungan tersebut adalah untuk menyampaikan ucapan selamat ulang tahun ke-74 kepada presiden prabowo subianto. ahmad muzani mengaku diundang oleh presiden untuk hadir dalam acara yang berlangsung pukul 14.00 wib. agenda itu terkait silaturahmi. selain bersilaturahmi, ia secara khusus datang untuk mengucapkan selamat ulang tahun dan mendoakan presiden prabowo  #ketuamprri #mprri #presidenprabowo #prabowosubianto #ahmadmuzani #metrotv",ketua mpr ri ahmad muzani mendatangi istana kepresidenan jakarta jumat salah satu agenda kunjungan tersebut adalah untuk menyampaikan ucapan selamat ulang tahun ke kepada presiden prabowo subianto ahmad muzani mengaku diundang oleh presiden untuk hadir dalam acara yang berlangsung pukul wib agenda itu terkait silaturahmi selain bersilaturahmi ia secara khusus datang untuk mengucapkan selamat ulang tahun dan mendoakan presiden prabowo,ketua mpr ri ahmad muzani mendatangi istana kepresidenan jakarta jumat salah satu agenda kunjungan tersebut adalah untuk menyampaikan ucapan selamat ulang tahun ke kepada presiden prabowo subianto ahmad muzani mengaku diundang oleh presiden untuk hadir dalam acara yang berlangsung pukul wib agenda itu terkait silaturahmi selain bersilaturahmi ia secara khusus datang untuk mengucapkan selamat ulang tahun dan mendoakan presiden prabowo,"['ketua', 'mpr', 'ri', 'ahmad', 'muzani', 'mendatangi', 'istana', 'kepresidenan', 'jakarta', 'jumat', 'salah', 'satu', 'agenda', 'kunjungan', 'tersebut', 'adalah', 'untuk', 'menyampaikan', 'ucapan', 'selamat', 'ulang', 'tahun', 'ke', 'kepada', 'presiden', 'prabowo', 'subianto', 'ahmad', 'muzani', 'mengaku', 'diundang', 'oleh', 'presiden', 'untuk', 'hadir', 'dalam', 'acara', 'yang', 'berlangsung', 'pukul', 'wib', 'agenda', 'itu', 'terkait', 'silaturahmi', 'selain', 'bersilaturahmi', 'ia', 'secara', 'khusus', 'datang', 'untuk', 'mengucapkan', 'selamat', 'ulang', 'tahun', 'dan', 'mendoakan', 'presiden', 'prabowo']","['ketua', 'mpr', 'ri', 'ahmad', 'muzani', 'istana', 'kepresidenan', 'jakarta', 'jumat', 'salah', 'agenda', 'kunjungan', 'ucapan', 'selamat', 'ulang', 'presiden', 'prabowo', 'subianto', 'ahmad', 'muzani', 'mengaku', 'diundang', 'presiden', 'hadir', 'acara', 'wib', 'agenda', 'terkait', 'silaturahmi', 'bersilaturahmi', 'khusus', 'selamat', 'ulang', 'mendoakan', 'presiden', 'prabowo']",ketua mpr ri ahmad muzani istana presiden jakarta jumat salah agenda kunjung ucap selamat ulang presiden prabowo subianto ahmad muzani aku undang presiden hadir acara wib agenda kait silaturahmi silaturahmi khusus selamat ulang doa presiden prabowo,neutral,0.688885509967804
1979127148515573867,Fri Oct 17 10:07:37 +0000 2025,1542867449384960001,dewi_sajalah778,Dewi Asyifa,"Dari ekonomi stabil, pangan kuat, sampai program sosial, satu tahun Prabowo-Gibran selalu hadir untuk rakyat #1thnPrabowoGibran https://t.co/bFz80wCrYl",-,#1thnPrabowoGibran,-,in,0,22,0,0,0,0,https://pbs.twimg.com/media/G3dFpViXEAAlZKF.jpg,https://x.com/dewi_sajalah778/status/1979127148515573867,-,-,-,"dari ekonomi stabil, pangan kuat, sampai program sosial, satu tahun prabowo-gibran selalu hadir untuk rakyat #1thnprabowogibran https://t.co/bfz80wcryl",dari ekonomi stabil pangan kuat sampai program sosial satu tahun prabowo gibran selalu hadir untuk rakyat,dari ekonomi stabil pangan kuat sampai program sosial satu tahun prabowo gibran selalu hadir untuk rakyat,"['dari', 'ekonomi', 'stabil', 'pangan', 'kuat', 'sampai', 'program', 'sosial', 'satu', 'tahun', 'prabowo', 'gibran', 'selalu', 'hadir', 'untuk', 'rakyat']","['ekonomi', 'stabil', 'pangan', 'kuat', 'program', 'sosial', 'prabowo', 'gibran', 'hadir', 'rakyat']",ekonomi stabil pangan kuat program sosial prabowo gibran hadir rakyat,positive,0.9963611960411072
1979130084897292717,Fri Oct 17 10:19:17 +0000 2025,1102519704,wakekefriend,Dewan Nasional Indonesia Kesejahteraan Sosial,"Di hari ulang tahun pak @prabowo yg ke-74 ini, barangkali akan dikerucutkan nama2 calon Kapolri yg masuk radar. Semoga pas genap satu tahun pemerintahan nanti, ada yang di surpreskan ke DPR. 🙏 https://t.co/m7XTdLeYqu",@prabowo,-,"Jakarta Capital Region, Indone",in,0,43,0,0,0,0,-,https://x.com/wakekefriend/status/1979130084897292717,-,-,-,"di hari ulang tahun pak @prabowo yg ke-74 ini, barangkali akan dikerucutkan nama2 calon kapolri yg masuk radar. semoga pas genap satu tahun pemerintahan nanti, ada yang di surpreskan ke dpr. 🙏 https://t.co/m7xtdleyqu",di hari ulang tahun pak yg ke ini barangkali akan dikerucutkan nama calon kapolri yg masuk radar semoga pas genap satu tahun pemerintahan nanti ada yang di surpreskan ke dpr,di hari ulang tahun pak yang ke ini barangkali akan dikerucutkan nama calon kapolri yang masuk radar semoga pas genap satu tahun pemerintahan nanti ada yang di surpreskan ke dpr,"['di', 'hari', 'ulang', 'tahun', 'pak', 'yang', 'ke', 'ini', 'barangkali', 'akan', 'dikerucutkan', 'nama', 'calon', 'kapolri', 'yang', 'masuk', 'radar', 'semoga', 'pas', 'genap', 'satu', 'tahun', 'pemerintahan', 'nanti', 'ada', 'yang', 'di', 'surpreskan', 'ke', 'dpr']","['ulang', 'barangkali', 'dikerucutkan', 'nama', 'calon', 'kapolri', 'masuk', 'radar', 'semoga', 'pas', 'genap', 'pemerintahan', 'surpreskan', 'dpr']",ulang barangkali kerucut nama calon kapolri masuk radar moga pas genap pemerintah surpreskan dpr,neutral,0.9416847825050354
1979130500259418410,Fri Oct 17 10:20:56 +0000 2025,1574878153016807425,GomenChantal,Chantal,"Satu tahun kepemimpinan Prabowo-Gibran, Indonesia kian disegani dunia di bawah visi diplomasi yang tegas! #IndonesiaDiSeganiDunia #IndonesiaBangkitBersatu #DiplomasiIndonesia https://t.co/lBdzMOw6sk",-,#IndonesiaDiSeganiDunia;#IndonesiaBangkitBersatu;#DiplomasiIndonesia,Banten,in,0,20,0,1,1,0,https://pbs.twimg.com/media/G3dIscqX0AAdk6O.jpg,https://x.com/GomenChantal/status/1979130500259418410,-,-,-,"satu tahun kepemimpinan prabowo-gibran, indonesia kian disegani dunia di bawah visi diplomasi yang tegas! #indonesiadiseganidunia #indonesiabangkitbersatu #diplomasiindonesia https://t.co/lbdzmow6sk",satu tahun kepemimpinan prabowo gibran indonesia kian disegani dunia di bawah visi diplomasi yang tegas,satu tahun kepemimpinan prabowo gibran indonesia kian disegani dunia di bawah visi diplomasi yang tegas,"['satu', 'tahun', 'kepemimpinan', 'prabowo', 'gibran', 'indonesia', 'kian', 'disegani', 'dunia', 'di', 'bawah', 'visi', 'diplomasi', 'yang', 'tegas']","['kepemimpinan', 'prabowo', 'gibran', 'indonesia', 'kian', 'disegani', 'dunia', 'visi', 'diplomasi']",pimpin prabowo gibran indonesia kian segani dunia visi diplomasi,positive,0.9933791160583496
1979130857605541906,Fri Oct 17 10:22:21 +0000 2025,1754294449734361088,Amran2728394187,Amran,"@sharpandshark Usul, urun rembuk, sbg masukan, jika setelah satu tahun pemerintah pak Prabowo ada resafel kabinet mohon dipertimbangkan tokoh2 yg berintegritas seperti pak jonan, sudirman said, abraham samad, bu susi pujiastuti, dijadiin menteri utk kalaborasi bersama pak purbaya",@sharpandshark,-,-,in,0,340,2,0,1,0,-,https://x.com/Amran2728394187/status/1979130857605541906,replied,1978986504832602578,sharpandshark,"@sharpandshark usul, urun rembuk, sbg masukan, jika setelah satu tahun pemerintah pak prabowo ada resafel kabinet mohon dipertimbangkan tokoh2 yg berintegritas seperti pak jonan, sudirman said, abraham samad, bu susi pujiastuti, dijadiin menteri utk kalaborasi bersama pak purbaya",usul urun rembuk sbg masukan jika setelah satu tahun pemerintah pak prabowo ada resafel kabinet mohon dipertimbangkan tokoh yg berintegritas seperti pak jonan sudirman said abraham samad bu susi pujiastuti dijadiin menteri utk kalaborasi bersama pak purbaya,usul urun rembuk sebagai masukan jika setelah satu tahun pemerintah pak prabowo ada resafel kabinet mohon dipertimbangkan tokoh yang berintegritas seperti pak jonan sudirman said abraham samad bu susi pujiastuti dijadikan menteri untuk kalaborasi bersama pak purbaya,"['usul', 'urun', 'rembuk', 'sebagai', 'masukan', 'jika', 'setelah', 'satu', 'tahun', 'pemerintah', 'pak', 'prabowo', 'ada', 'resafel', 'kabinet', 'mohon', 'dipertimbangkan', 'tokoh', 'yang', 'berintegritas', 'seperti', 'pak', 'jonan', 'sudirman', 'said', 'abraham', 'samad', 'bu', 'susi', 'pujiastuti', 'dijadikan', 'menteri', 'untuk', 'kalaborasi', 'bersama', 'pak', 'purbaya']","['usul', 'urun', 'rembuk', 'masukan', 'pemerintah', 'prabowo', 'resafel', 'kabinet', 'mohon', 'dipertimbangkan', 'tokoh', 'berintegritas', 'jonan', 'sudirman', 'said', 'abraham', 'samad', 'bu', 'susi', 'pujiastuti', 'dijadikan', 'menteri', 'kalaborasi', 'purbaya']",usul urun rembuk masuk pemerintah prabowo resafel kabinet mohon timbang tokoh integritas jonan sudirman said abraham samad bu sus pujiastuti jadi menteri kalaborasi purbaya,neutral,0.9829671382904053
1979137603384590840,Fri Oct 17 10:49:09 +0000 2025,1919442948653252608,penjagaharapan,Penjaga Harapan,(1/2)  Satu tahun di bawah kepemimpinan Presiden Prabowo telah menunjukkan ketahanan luar biasa dalam menghadapi tantangan ekonomi global. Pemerintah berhasil mencatatkan berbagai capaian positif yang mengukuhkan posisi Indonesia sebagai salah satu kekuatan ekonomi paling stabil. https://t.co/mdNlRZPjvR,-,-,-,in,0,58,12,12,8,0,https://pbs.twimg.com/media/G3dO5hGXEAAA_0g.jpg,https://x.com/penjagaharapan/status/1979137603384590840,-,-,-,(1/2)  satu tahun di bawah kepemimpinan presiden prabowo telah menunjukkan ketahanan luar biasa dalam menghadapi tantangan ekonomi global. pemerintah berhasil mencatatkan berbagai capaian positif yang mengukuhkan posisi indonesia sebagai salah satu kekuatan ekonomi paling stabil. https://t.co/mdnlrzpjvr,satu tahun di bawah kepemimpinan presiden prabowo telah menunjukkan ketahanan luar biasa dalam menghadapi tantangan ekonomi global pemerintah berhasil mencatatkan berbagai capaian positif yang mengukuhkan posisi indonesia sebagai salah satu kekuatan ekonomi paling stabil,satu tahun di bawah kepemimpinan presiden prabowo telah menunjukkan ketahanan luar biasa dalam menghadapi tantangan ekonomi global pemerintah berhasil mencatatkan berbagai capaian positif yang mengukuhkan posisi indonesia sebagai salah satu kekuatan ekonomi paling stabil,"['satu', 'tahun', 'di', 'bawah', 'kepemimpinan', 'presiden', 'prabowo', 'telah', 'menunjukkan', 'ketahanan', 'luar', 'biasa', 'dalam', 'menghadapi', 'tantangan', 'ekonomi', 'global', 'pemerintah', 'berhasil', 'mencatatkan', 'berbagai', 'capaian', 'positif', 'yang', 'mengukuhkan', 'posisi', 'indonesia', 'sebagai', 'salah', 'satu', 'kekuatan', 'ekonomi', 'paling', 'stabil']","['kepemimpinan', 'presiden', 'prabowo', 'ketahanan', 'menghadapi', 'tantangan', 'ekonomi', 'global', 'pemerintah', 'berhasil', 'mencatatkan', 'capaian', 'positif', 'mengukuhkan', 'posisi', 'indonesia', 'salah', 'kekuatan', 'ekonomi', 'stabil']",pimpin presiden prabowo tahan hadap tantang ekonomi global pemerintah hasil catat capai positif kukuh posisi indonesia salah kuat ekonomi stabil,positive,0.9967650175094604
1979140045836816435,Fri Oct 17 10:58:52 +0000 2025,955283233771433984,brmp_anekaumbi,BRMP Aneka Umbi,"Satu tahun pemerintahan Presiden Prabowo Subianto mencatat sejumlah capaian nyata di sektor pangan, energi, dan kesejahteraan rakyat.  Selengkapnya: https://t.co/lRAGfSCKlf",-,-,Sulawesi Selatan,in,0,28,0,0,0,0,-,https://x.com/brmp_anekaumbi/status/1979140045836816435,-,-,-,"satu tahun pemerintahan presiden prabowo subianto mencatat sejumlah capaian nyata di sektor pangan, energi, dan kesejahteraan rakyat.  selengkapnya: https://t.co/lragfscklf",satu tahun pemerintahan presiden prabowo subianto mencatat sejumlah capaian nyata di sektor pangan energi dan kesejahteraan rakyat selengkapnya,satu tahun pemerintahan presiden prabowo subianto mencatat sejumlah capaian nyata di sektor pangan energi dan kesejahteraan rakyat selengkapnya,"['satu', 'tahun', 'pemerintahan', 'presiden', 'prabowo', 'subianto', 'mencatat', 'sejumlah', 'capaian', 'nyata', 'di', 'sektor', 'pangan', 'energi', 'dan', 'kesejahteraan', 'rakyat', 'selengkapnya']","['pemerintahan', 'presiden', 'prabowo', 'subianto', 'mencatat', 'capaian', 'nyata', 'sektor', 'pangan', 'energi', 'kesejahteraan', 'rakyat', 'selengkapnya']",pemerintah presiden prabowo subianto catat capai nyata sektor pangan energi sejahtera rakyat lengkap,positive,0.7001757025718689
1979142974773838224,Fri Oct 17 11:10:30 +0000 2025,1684504078171402240,gabino_arthur12,Gabino Arthur,Wujud nyata kolaborasi dan inovasi dalam satu tahun bersama Prabowo Gibran #1TahunPrabowoGibran https://t.co/134mXe9ati,-,#1TahunPrabowoGibran,-,in,0,17,0,0,0,0,https://pbs.twimg.com/media/G3dUBk8XcAACLlX.jpg,https://x.com/gabino_arthur12/status/1979142974773838224,-,-,-,wujud nyata kolaborasi dan inovasi dalam satu tahun bersama prabowo gibran #1tahunprabowogibran https://t.co/134mxe9ati,wujud nyata kolaborasi dan inovasi dalam satu tahun bersama prabowo gibran,wujud nyata kolaborasi dan inovasi dalam satu tahun bersama prabowo gibran,"['wujud', 'nyata', 'kolaborasi', 'dan', 'inovasi', 'dalam', 'satu', 'tahun', 'bersama', 'prabowo', 'gibran']","['wujud', 'nyata', 'kolaborasi', 'inovasi', 'prabowo', 'gibran']",wujud nyata kolaborasi inovasi prabowo gibran,positive,0.6897364854812622
1979148676158402820,Fri Oct 17 11:33:09 +0000 2025,1318855369641263105,IDNTimesJateng,IDN Times Jateng,"Satu Tahun Prabowo-Gibran, Politisi PDIP Optimis Program MBG Berhasil https://t.co/CDV6h8oh3C",-,-,"Jawa Tengah, Indonesia",in,0,35,0,0,0,0,-,https://x.com/IDNTimesJateng/status/1979148676158402820,-,-,-,"satu tahun prabowo-gibran, politisi pdip optimis program mbg berhasil https://t.co/cdv6h8oh3c",satu tahun prabowo gibran politisi pdip optimis program mbg berhasil,satu tahun prabowo gibran politisi pdip optimis program mbg berhasil,"['satu', 'tahun', 'prabowo', 'gibran', 'politisi', 'pdip', 'optimis', 'program', 'mbg', 'berhasil']","['prabowo', 'gibran', 'politisi', 'pdip', 'optimis', 'program', 'mbg', 'berhasil']",prabowo gibran politis pdip optimis program mbg hasil,neutral,0.9761289358139038
1979150280798220627,Fri Oct 17 11:39:32 +0000 2025,1303115408,IndonesiaCrowd,Indonesia Crowd,Satu Tahun Kepemimpinan Prabowo Dinilai Bangun Stabilitas Nasional -  https://t.co/7wlS9Goiwg https://t.co/vGfcEDHwtW,-,-,Indonesia,in,0,13,0,0,0,0,-,https://x.com/IndonesiaCrowd/status/1979150280798220627,-,-,-,satu tahun kepemimpinan prabowo dinilai bangun stabilitas nasional -  https://t.co/7wls9goiwg https://t.co/vgfcedhwtw,satu tahun kepemimpinan prabowo dinilai bangun stabilitas nasional,satu tahun kepemimpinan prabowo dinilai bangun stabilitas nasional,"['satu', 'tahun', 'kepemimpinan', 'prabowo', 'dinilai', 'bangun', 'stabilitas', 'nasional']","['kepemimpinan', 'prabowo', 'dinilai', 'bangun', 'stabilitas', 'nasional']",pimpin prabowo nilai bangun stabilitas nasional,neutral,0.5267573595046997
1979152054523195635,Fri Oct 17 11:46:35 +0000 2025,23343960,kompascom,Kompas.com,"""Hari ini Prabowo genap berusia 74 tahun dan tiga hari lagi berarti Prabowo juga sudah satu tahun pula memegang tampuk pimpinan tertinggi di negeri ini,"" ujar Wakil Ketua Umum Majelis Ulama Indonesia Anwar Abbas.  Sumber: https://t.co/SWXpHDlqbx  | #Prabowo #MUI https://t.co/YqKowcFSFM",-,#Prabowo;#MUI,Jakarta,in,0,2789,5,3,2,0,https://pbs.twimg.com/media/G3dcS-BXUAAClBB.jpg,https://x.com/kompascom/status/1979152054523195635,-,-,-,"""hari ini prabowo genap berusia 74 tahun dan tiga hari lagi berarti prabowo juga sudah satu tahun pula memegang tampuk pimpinan tertinggi di negeri ini,"" ujar wakil ketua umum majelis ulama indonesia anwar abbas.  sumber: https://t.co/swxphdlqbx  | #prabowo #mui https://t.co/yqkowcfsfm",hari ini prabowo genap berusia tahun dan tiga hari lagi berarti prabowo juga sudah satu tahun pula memegang tampuk pimpinan tertinggi di negeri ini ujar wakil ketua umum majelis ulama indonesia anwar abbas sumber,hari ini prabowo genap berusia tahun dan tiga hari lagi berarti prabowo juga sudah satu tahun pula memegang tampuk pimpinan tertinggi di negeri ini ujar wakil ketua umum majelis ulama indonesia anwar abbas sumber,"['hari', 'ini', 'prabowo', 'genap', 'berusia', 'tahun', 'dan', 'tiga', 'hari', 'lagi', 'berarti', 'prabowo', 'juga', 'sudah', 'satu', 'tahun', 'pula', 'memegang', 'tampuk', 'pimpinan', 'tertinggi', 'di', 'negeri', 'ini', 'ujar', 'wakil', 'ketua', 'umum', 'majelis', 'ulama', 'indonesia', 'anwar', 'abbas', 'sumber']","['prabowo', 'genap', 'berusia', 'prabowo', 'memegang', 'tampuk', 'pimpinan', 'tertinggi', 'negeri', 'wakil', 'ketua', 'majelis', 'ulama', 'indonesia', 'anwar', 'abbas', 'sumber']",prabowo genap usia prabowo pegang tampuk pimpin tinggi negeri wakil ketua majelis ulama indonesia anwar abbas sumber,neutral,0.9875814914703369
1979154202271092912,Fri Oct 17 11:55:07 +0000 2025,1909524137699393536,bulog_bwi,BULOG Banyuwangi,"*Satu Tahun Asta Cita: BULOG Hadir Langsung untuk Kedaulatan Pangan Kita! 🌾🍚🌽*  Di bawah kepemimpinan Presiden Prabowo Subianto dan Wapres Gibran Rakabuming Raka selama satu tahun ini, BULOG terus memastikan Asta Cita terwujud: Indonesia Mandiri Pangan, Petani Sejahtera. https://t.co/gKPM9JrQa1",-,-,Banyuwagi,in,0,78,0,0,1,0,https://pbs.twimg.com/ext_tw_video_thumb/1979154082456600576/pu/img/wcLD05j0dRapusAW.jpg,https://x.com/bulog_bwi/status/1979154202271092912,-,-,-,"*satu tahun asta cita: bulog hadir langsung untuk kedaulatan pangan kita! 🌾🍚🌽*  di bawah kepemimpinan presiden prabowo subianto dan wapres gibran rakabuming raka selama satu tahun ini, bulog terus memastikan asta cita terwujud: indonesia mandiri pangan, petani sejahtera. https://t.co/gkpm9jrqa1",satu tahun asta cita bulog hadir langsung untuk kedaulatan pangan kita di bawah kepemimpinan presiden prabowo subianto dan wapres gibran rakabuming raka selama satu tahun ini bulog terus memastikan asta cita terwujud indonesia mandiri pangan petani sejahtera,satu tahun asta cita bulog hadir langsung untuk kedaulatan pangan kita di bawah kepemimpinan presiden prabowo subianto dan wapres gibran rakabuming raka selama satu tahun ini bulog terus memastikan asta cita terwujud indonesia mandiri pangan petani sejahtera,"['satu', 'tahun', 'asta', 'cita', 'bulog', 'hadir', 'langsung', 'untuk', 'kedaulatan', 'pangan', 'kita', 'di', 'bawah', 'kepemimpinan', 'presiden', 'prabowo', 'subianto', 'dan', 'wapres', 'gibran', 'rakabuming', 'raka', 'selama', 'satu', 'tahun', 'ini', 'bulog', 'terus', 'memastikan', 'asta', 'cita', 'terwujud', 'indonesia', 'mandiri', 'pangan', 'petani', 'sejahtera']","['asta', 'cita', 'bulog', 'hadir', 'langsung', 'kedaulatan', 'pangan', 'kepemimpinan', 'presiden', 'prabowo', 'subianto', 'wapres', 'gibran', 'rakabuming', 'raka', 'bulog', 'asta', 'cita', 'terwujud', 'indonesia', 'mandiri', 'pangan', 'petani', 'sejahtera']",asta cita bulog hadir langsung daulat pangan pimpin presiden prabowo subianto wapres gibran rakabuming raka bulog asta cita wujud indonesia mandiri pangan tani sejahtera,positive,0.9115791916847229
1979154515942347070,Fri Oct 17 11:56:22 +0000 2025,1909524137699393536,bulog_bwi,BULOG Banyuwangi,"Satu Tahun Asta Cita: BULOG Hadir untuk Indonesia Mandiri Pangan  Dalam satu tahun kepemimpinan Presiden Prabowo Subianto dan Wakil Presiden Gibran Rakabuming Raka, Perum BULOG Kantor Cabang Ponorogo terus berkomitmen mewujudkan Asta Cita, menuju Indonesia yang berswasembada, https://t.co/u0GGSMWLje",-,-,Banyuwagi,in,0,59,0,0,1,0,https://pbs.twimg.com/ext_tw_video_thumb/1979154414003765248/pu/img/Qs2YY_qaxOXgaVg2.jpg,https://x.com/bulog_bwi/status/1979154515942347070,-,-,-,"satu tahun asta cita: bulog hadir untuk indonesia mandiri pangan  dalam satu tahun kepemimpinan presiden prabowo subianto dan wakil presiden gibran rakabuming raka, perum bulog kantor cabang ponorogo terus berkomitmen mewujudkan asta cita, menuju indonesia yang berswasembada, https://t.co/u0ggsmwlje",satu tahun asta cita bulog hadir untuk indonesia mandiri pangan dalam satu tahun kepemimpinan presiden prabowo subianto dan wakil presiden gibran rakabuming raka perum bulog kantor cabang ponorogo terus berkomitmen mewujudkan asta cita menuju indonesia yang berswasembada,satu tahun asta cita bulog hadir untuk indonesia mandiri pangan dalam satu tahun kepemimpinan presiden prabowo subianto dan wakil presiden gibran rakabuming raka perum bulog kantor cabang ponorogo terus berkomitmen mewujudkan asta cita menuju indonesia yang berswasembada,"['satu', 'tahun', 'asta', 'cita', 'bulog', 'hadir', 'untuk', 'indonesia', 'mandiri', 'pangan', 'dalam', 'satu', 'tahun', 'kepemimpinan', 'presiden', 'prabowo', 'subianto', 'dan', 'wakil', 'presiden', 'gibran', 'rakabuming', 'raka', 'perum', 'bulog', 'kantor', 'cabang', 'ponorogo', 'terus', 'berkomitmen', 'mewujudkan', 'asta', 'cita', 'menuju', 'indonesia', 'yang', 'berswasembada']","['asta', 'cita', 'bulog', 'hadir', 'indonesia', 'mandiri', 'pangan', 'kepemimpinan', 'presiden', 'prabowo', 'subianto', 'wakil', 'presiden', 'gibran', 'rakabuming', 'raka', 'perum', 'bulog', 'kantor', 'cabang', 'ponorogo', 'berkomitmen', 'mewujudkan', 'asta', 'cita', 'indonesia', 'berswasembada']",asta cita bulog hadir indonesia mandiri pangan pimpin presiden prabowo subianto wakil presiden gibran rakabuming raka perum bulog kantor cabang ponorogo komitmen wujud asta cita indonesia swasembada,neutral,0.6701367497444153
1979156197891805483,Fri Oct 17 12:03:03 +0000 2025,1685871302283014144,alifah_dahraya2,Alifah Dahraya,"Setelah satu tahun, jelas banget komitmen Prabowo Gibran buat pemerataan dari kota sampe desa #1TahunPrabowoGibran https://t.co/CQ2ftY7KjJ",-,#1TahunPrabowoGibran,-,in,0,27,0,0,0,0,https://pbs.twimg.com/media/G3dgDnRXQAE9nyZ.jpg,https://x.com/alifah_dahraya2/status/1979156197891805483,-,-,-,"setelah satu tahun, jelas banget komitmen prabowo gibran buat pemerataan dari kota sampe desa #1tahunprabowogibran https://t.co/cq2fty7kjj",setelah satu tahun jelas banget komitmen prabowo gibran buat pemerataan dari kota sampe desa,setelah satu tahun jelas banget komitmen prabowo gibran buat pemerataan dari kota sampai desa,"['setelah', 'satu', 'tahun', 'jelas', 'banget', 'komitmen', 'prabowo', 'gibran', 'buat', 'pemerataan', 'dari', 'kota', 'sampai', 'desa']","['banget', 'komitmen', 'prabowo', 'gibran', 'pemerataan', 'kota', 'desa']",banget komitmen prabowo gibran perata kota desa,positive,0.9949833154678345
